#Total 5671 genes are submitted
#348 of them are predicted as essential genes
Class(essential gene:1,others:0)	Essentiality Score	Protein
0	0.0		gi|553899207|gb|AGY7
0	0.0		gi|553895669|gb|AGY6
0	0.0		gi|553898646|gb|AGY7
0	0.0		gi|553895326|gb|AGY6
0	0.0		gi|553897710|gb|AGY7
0	0.0		gi|553898064|gb|AGY7
0	0.0		gi|553895948|gb|AGY6
0	0.0		gi|553898570|gb|AGY7
0	0.0377		gi|553897404|gb|AGY7
0	0.0453		gi|553895247|gb|AGY6
0	0.0377		gi|553895826|gb|AGY6
0	0.0075		gi|553899202|gb|AGY7
0	0.0		gi|553898415|gb|AGY7
0	0.0		gi|553895111|gb|AGY6
1	0.8352		gi|553897900|gb|AGY7
0	0.0		gi|553895558|gb|AGY6
0	0.0		gi|553895594|gb|AGY6
0	0.0		gi|553896131|gb|AGY6
0	0.0		gi|553897904|gb|AGY7
0	0.0		gi|553900623|gb|AGY7
0	0.1296		gi|553897871|gb|AGY7
0	0.0376		gi|553898115|gb|AGY7
0	0.0		gi|553899163|gb|AGY7
0	0.0074		gi|553897472|gb|AGY7
1	0.8431		gi|553895198|gb|AGY6
0	0.0		gi|553898232|gb|AGY7
0	0.0227		gi|553896870|gb|AGY7
0	0.053		gi|553896564|gb|AGY7
0	0.0		gi|553900239|gb|AGY7
0	0.0		gi|553896225|gb|AGY6
0	0.0		gi|553900054|gb|AGY7
0	0.0074		gi|553897974|gb|AGY7
0	0.0		gi|553898937|gb|AGY7
0	0.0		gi|553896005|gb|AGY6
0	0.0074		gi|553899555|gb|AGY7
0	0.0		gi|553897675|gb|AGY7
0	0.0		gi|553895850|gb|AGY6
1	0.7052		gi|553897718|gb|AGY7
0	0.0		gi|553896029|gb|AGY6
0	0.0		gi|553895537|gb|AGY6
0	0.0074		gi|553897364|gb|AGY7
0	0.0		gi|553897672|gb|AGY7
0	0.0		gi|553900509|gb|AGY7
0	0.0		gi|553899348|gb|AGY7
0	0.0		gi|553897431|gb|AGY7
0	0.0		gi|553895173|gb|AGY6
0	0.0076		gi|553900124|gb|AGY7
0	0.0		gi|553896204|gb|AGY6
0	0.0		gi|553895136|gb|AGY6
0	0.0		gi|553897327|gb|AGY7
0	0.0		gi|553898362|gb|AGY7
0	0.0		gi|553896075|gb|AGY6
0	0.0		gi|553900175|gb|AGY7
0	0.0077		gi|553898223|gb|AGY7
0	0.0074		gi|553899220|gb|AGY7
0	0.0		gi|553897813|gb|AGY7
0	0.0		gi|553895080|gb|AGY6
0	0.0		gi|553896664|gb|AGY7
0	0.0		gi|553896856|gb|AGY7
0	0.0		gi|553897787|gb|AGY7
0	0.0		gi|553895047|gb|AGY6
0	0.0		gi|553899976|gb|AGY7
0	0.0		gi|553897853|gb|AGY7
0	0.0		gi|553896399|gb|AGY6
0	0.0225		gi|553899716|gb|AGY7
0	0.0		gi|553895255|gb|AGY6
0	0.0		gi|553896794|gb|AGY7
0	0.0		gi|553895858|gb|AGY6
0	0.0		gi|553895873|gb|AGY6
0	0.0		gi|553899726|gb|AGY7
0	0.0149		gi|553897690|gb|AGY7
0	0.0		gi|553898543|gb|AGY7
0	0.0		gi|553898258|gb|AGY7
0	0.0		gi|553895685|gb|AGY6
0	0.0074		gi|553896098|gb|AGY6
0	0.0		gi|553898582|gb|AGY7
0	0.0		gi|553898312|gb|AGY7
0	0.0		gi|553897085|gb|AGY7
0	0.0		gi|553900488|gb|AGY7
0	0.0		gi|553900142|gb|AGY7
0	0.0		gi|553899947|gb|AGY7
0	0.0		gi|553899084|gb|AGY7
0	0.0		gi|553900270|gb|AGY7
0	0.0		gi|553895242|gb|AGY6
0	0.0		gi|553898260|gb|AGY7
0	0.0074		gi|553898305|gb|AGY7
0	0.0		gi|553899054|gb|AGY7
0	0.0		gi|553899435|gb|AGY7
0	0.0		gi|553900263|gb|AGY7
0	0.0		gi|553898050|gb|AGY7
0	0.0		gi|553895691|gb|AGY6
0	0.0		gi|553898229|gb|AGY7
0	0.0		gi|553898137|gb|AGY7
0	0.0		gi|553898789|gb|AGY7
0	0.0		gi|553898222|gb|AGY7
0	0.0		gi|553898101|gb|AGY7
0	0.0		gi|553899920|gb|AGY7
0	0.0		gi|553896646|gb|AGY7
0	0.0		gi|553895976|gb|AGY6
0	0.0		gi|553900671|gb|AGY7
0	0.0		gi|553897780|gb|AGY7
0	0.0		gi|553896142|gb|AGY6
0	0.0149		gi|553896761|gb|AGY7
0	0.0074		gi|553897559|gb|AGY7
0	0.0		gi|553899997|gb|AGY7
0	0.0		gi|553900629|gb|AGY7
0	0.0077		gi|553896817|gb|AGY7
0	0.0		gi|553896293|gb|AGY6
0	0.0		gi|553898989|gb|AGY7
0	0.0		gi|553899374|gb|AGY7
0	0.0		gi|553895288|gb|AGY6
0	0.0		gi|553898365|gb|AGY7
0	0.0304		gi|553898690|gb|AGY7
0	0.0		gi|553900423|gb|AGY7
0	0.0		gi|553899187|gb|AGY7
0	0.0		gi|553895078|gb|AGY6
0	0.0		gi|553897534|gb|AGY7
0	0.0		gi|553897288|gb|AGY7
0	0.0074		gi|553898601|gb|AGY7
0	0.0		gi|553897471|gb|AGY7
0	0.0		gi|553895234|gb|AGY6
1	0.8431		gi|553896818|gb|AGY7
0	0.0529		gi|553895747|gb|AGY6
0	0.0075		gi|553896127|gb|AGY6
0	0.0452		gi|553895316|gb|AGY6
0	0.0304		gi|553897637|gb|AGY7
0	0.0		gi|553900401|gb|AGY7
0	0.0		gi|553897029|gb|AGY7
0	0.0		gi|553897621|gb|AGY7
0	0.0225		gi|553897592|gb|AGY7
0	0.0378		gi|553895802|gb|AGY6
1	0.7888		gi|553897010|gb|AGY7
0	0.0		gi|553895068|gb|AGY6
0	0.0827		gi|553898650|gb|AGY7
1	0.9399		gi|553900521|gb|AGY7
0	0.0075		gi|553899361|gb|AGY7
1	0.7957		gi|553899652|gb|AGY7
0	0.0074		gi|553897512|gb|AGY7
0	0.0074		gi|553900051|gb|AGY7
0	0.0		gi|553900650|gb|AGY7
0	0.0		gi|553899331|gb|AGY7
0	0.0		gi|553899616|gb|AGY7
0	0.0		gi|553900603|gb|AGY7
0	0.0		gi|553898624|gb|AGY7
0	0.0		gi|553897758|gb|AGY7
0	0.0075		gi|553896086|gb|AGY6
0	0.0		gi|553899336|gb|AGY7
0	0.0		gi|553895835|gb|AGY6
0	0.0		gi|553897095|gb|AGY7
0	0.0		gi|553898974|gb|AGY7
0	0.0075		gi|553898684|gb|AGY7
0	0.0		gi|553896280|gb|AGY6
0	0.0		gi|553898006|gb|AGY7
0	0.0		gi|553898034|gb|AGY7
0	0.0		gi|553898921|gb|AGY7
0	0.0		gi|553898835|gb|AGY7
0	0.0		gi|553897996|gb|AGY7
0	0.0		gi|553897538|gb|AGY7
0	0.0		gi|553899073|gb|AGY7
0	0.0		gi|553896553|gb|AGY7
0	0.0		gi|553896504|gb|AGY7
0	0.0		gi|553898962|gb|AGY7
0	0.0		gi|553897849|gb|AGY7
0	0.0		gi|553899816|gb|AGY7
0	0.0		gi|553897514|gb|AGY7
0	0.0		gi|553898557|gb|AGY7
0	0.0074		gi|553897610|gb|AGY7
0	0.0		gi|553897628|gb|AGY7
0	0.0		gi|553896318|gb|AGY6
0	0.0		gi|553897839|gb|AGY7
0	0.0		gi|553897677|gb|AGY7
0	0.0		gi|553896785|gb|AGY7
0	0.0		gi|553898285|gb|AGY7
0	0.0075		gi|553897102|gb|AGY7
0	0.0		gi|553896167|gb|AGY6
0	0.0		gi|553897911|gb|AGY7
0	0.0		gi|553896930|gb|AGY7
0	0.0		gi|553900625|gb|AGY7
0	0.0		gi|553897791|gb|AGY7
0	0.0		gi|553896669|gb|AGY7
0	0.0		gi|553898725|gb|AGY7
0	0.0		gi|553898486|gb|AGY7
0	0.0694		gi|553896860|gb|AGY7
0	0.0		gi|553897246|gb|AGY7
0	0.0		gi|553900182|gb|AGY7
0	0.0		gi|553897387|gb|AGY7
0	0.0		gi|553896806|gb|AGY7
0	0.0		gi|553896959|gb|AGY7
0	0.0		gi|553896487|gb|AGY7
0	0.0		gi|553898957|gb|AGY7
0	0.0		gi|553897786|gb|AGY7
0	0.0		gi|553895368|gb|AGY6
0	0.0074		gi|553896874|gb|AGY7
0	0.0		gi|553897057|gb|AGY7
0	0.0		gi|553897708|gb|AGY7
0	0.0		gi|553895731|gb|AGY6
0	0.0		gi|553896722|gb|AGY7
0	0.0		gi|553898706|gb|AGY7
0	0.052		gi|553898659|gb|AGY7
0	0.0297		gi|553896077|gb|AGY6
0	0.0149		gi|553900663|gb|AGY7
0	0.0		gi|553897099|gb|AGY7
0	0.0		gi|553896121|gb|AGY6
0	0.0		gi|553899917|gb|AGY7
0	0.0148		gi|553896035|gb|AGY6
0	0.0374		gi|553900016|gb|AGY7
0	0.0		gi|553896211|gb|AGY6
0	0.0		gi|553899255|gb|AGY7
0	0.0		gi|553898547|gb|AGY7
0	0.0		gi|553897464|gb|AGY7
0	0.0		gi|553898329|gb|AGY7
0	0.0		gi|553895967|gb|AGY6
0	0.0224		gi|553895618|gb|AGY6
0	0.0		gi|553900073|gb|AGY7
0	0.0		gi|553896992|gb|AGY7
0	0.0074		gi|553896827|gb|AGY7
0	0.0		gi|553896993|gb|AGY7
0	0.0225		gi|553899355|gb|AGY7
0	0.0		gi|553900590|gb|AGY7
0	0.0153		gi|553899838|gb|AGY7
0	0.0		gi|553898924|gb|AGY7
0	0.0		gi|553899901|gb|AGY7
0	0.0		gi|553896991|gb|AGY7
0	0.0		gi|553896584|gb|AGY7
0	0.0		gi|553895551|gb|AGY6
0	0.0		gi|553900507|gb|AGY7
0	0.0		gi|553899132|gb|AGY7
0	0.0		gi|553896538|gb|AGY7
0	0.0		gi|553897257|gb|AGY7
0	0.0		gi|553895613|gb|AGY6
0	0.0		gi|553897000|gb|AGY7
0	0.0		gi|553900445|gb|AGY7
0	0.0		gi|553898004|gb|AGY7
0	0.0077		gi|553897405|gb|AGY7
0	0.0		gi|553899059|gb|AGY7
0	0.0		gi|553895275|gb|AGY6
0	0.0		gi|553900529|gb|AGY7
0	0.0076		gi|553897024|gb|AGY7
0	0.0		gi|553899898|gb|AGY7
0	0.0		gi|553898669|gb|AGY7
0	0.0		gi|553896300|gb|AGY6
0	0.0		gi|553895773|gb|AGY6
0	0.0		gi|553899812|gb|AGY7
0	0.0076		gi|553896408|gb|AGY6
0	0.0		gi|553898093|gb|AGY7
0	0.0		gi|553900592|gb|AGY7
0	0.0		gi|553896497|gb|AGY7
0	0.0		gi|553895635|gb|AGY6
0	0.0		gi|553898492|gb|AGY7
0	0.0		gi|553898449|gb|AGY7
0	0.0		gi|553896510|gb|AGY7
0	0.0		gi|553895495|gb|AGY6
0	0.0		gi|553897145|gb|AGY7
0	0.0		gi|553899556|gb|AGY7
0	0.0074		gi|553895138|gb|AGY6
0	0.0		gi|553897068|gb|AGY7
0	0.0		gi|553899329|gb|AGY7
0	0.0		gi|553900372|gb|AGY7
0	0.0		gi|553896033|gb|AGY6
0	0.0524		gi|553899723|gb|AGY7
0	0.0		gi|553897856|gb|AGY7
0	0.0		gi|553897537|gb|AGY7
0	0.0		gi|553895203|gb|AGY6
0	0.0152		gi|553897976|gb|AGY7
0	0.0075		gi|553896747|gb|AGY7
0	0.0		gi|553898517|gb|AGY7
0	0.0		gi|553896902|gb|AGY7
1	0.9078		gi|553897819|gb|AGY7
1	0.8182		gi|553897140|gb|AGY7
0	0.0529		gi|553895133|gb|AGY6
1	0.8126		gi|553899704|gb|AGY7
0	0.0		gi|553900071|gb|AGY7
0	0.0		gi|553897895|gb|AGY7
0	0.0694		gi|553897719|gb|AGY7
0	0.0		gi|553898675|gb|AGY7
0	0.0		gi|553899027|gb|AGY7
0	0.0		gi|553899834|gb|AGY7
0	0.0373		gi|553896332|gb|AGY6
0	0.0		gi|553899683|gb|AGY7
0	0.0		gi|553896401|gb|AGY6
0	0.0077		gi|553895349|gb|AGY6
0	0.0077		gi|553896017|gb|AGY6
0	0.0075		gi|553897032|gb|AGY7
0	0.0		gi|553897303|gb|AGY7
0	0.0074		gi|553895840|gb|AGY6
0	0.0		gi|553900407|gb|AGY7
0	0.0		gi|553895876|gb|AGY6
0	0.0		gi|553895704|gb|AGY6
0	0.0151		gi|553900647|gb|AGY7
0	0.0		gi|553898211|gb|AGY7
0	0.0075		gi|553899043|gb|AGY7
0	0.0		gi|553898656|gb|AGY7
0	0.0077		gi|553898448|gb|AGY7
0	0.0		gi|553899019|gb|AGY7
0	0.0		gi|553899687|gb|AGY7
0	0.0		gi|553895671|gb|AGY6
0	0.0077		gi|553895357|gb|AGY6
0	0.0074		gi|553897055|gb|AGY7
0	0.0077		gi|553895852|gb|AGY6
0	0.0		gi|553896719|gb|AGY7
0	0.0		gi|553897570|gb|AGY7
0	0.0		gi|553896617|gb|AGY7
0	0.0		gi|553899030|gb|AGY7
0	0.0		gi|553895354|gb|AGY6
0	0.0		gi|553899776|gb|AGY7
0	0.0		gi|553895733|gb|AGY6
0	0.0		gi|553897965|gb|AGY7
0	0.0		gi|553896303|gb|AGY6
0	0.0		gi|553896865|gb|AGY7
0	0.0374		gi|553895289|gb|AGY6
0	0.0601		gi|553898975|gb|AGY7
0	0.0		gi|553898295|gb|AGY7
1	0.7974		gi|553896085|gb|AGY6
0	0.0074		gi|553895724|gb|AGY6
0	0.0151		gi|553895550|gb|AGY6
0	0.0		gi|553897297|gb|AGY7
0	0.0074		gi|553896648|gb|AGY7
0	0.0		gi|553895290|gb|AGY6
0	0.0		gi|553900140|gb|AGY7
0	0.0		gi|553899325|gb|AGY7
0	0.0		gi|553900208|gb|AGY7
0	0.0		gi|553898193|gb|AGY7
1	0.9699		gi|553895341|gb|AGY6
0	0.0		gi|553897429|gb|AGY7
0	0.0		gi|553898122|gb|AGY7
0	0.0		gi|553897491|gb|AGY7
0	0.0075		gi|553899486|gb|AGY7
0	0.0		gi|553897506|gb|AGY7
0	0.0074		gi|553898438|gb|AGY7
1	0.9083		gi|553896940|gb|AGY7
0	0.015		gi|553898214|gb|AGY7
0	0.0302		gi|553900271|gb|AGY7
0	0.0449		gi|553898420|gb|AGY7
0	0.0825		gi|553900101|gb|AGY7
0	0.0229		gi|553897286|gb|AGY7
1	0.7576		gi|553899312|gb|AGY7
1	0.827		gi|553895570|gb|AGY6
1	0.7746		gi|553896268|gb|AGY6
1	0.8123		gi|553898951|gb|AGY7
0	0.0375		gi|553899932|gb|AGY7
0	0.0074		gi|553900574|gb|AGY7
0	0.0		gi|553899548|gb|AGY7
0	0.0		gi|553895549|gb|AGY6
0	0.0074		gi|553896980|gb|AGY7
0	0.0		gi|553895645|gb|AGY6
0	0.0		gi|553895492|gb|AGY6
0	0.0		gi|553898348|gb|AGY7
0	0.015		gi|553897815|gb|AGY7
0	0.0074		gi|553895616|gb|AGY6
0	0.0075		gi|553900655|gb|AGY7
0	0.0		gi|553899266|gb|AGY7
0	0.0077		gi|553900099|gb|AGY7
0	0.0		gi|553899287|gb|AGY7
0	0.0		gi|553895481|gb|AGY6
0	0.0		gi|553897995|gb|AGY7
0	0.0		gi|553896428|gb|AGY6
0	0.0		gi|553899326|gb|AGY7
0	0.0077		gi|553898867|gb|AGY7
0	0.0077		gi|553896889|gb|AGY7
0	0.0074		gi|553899035|gb|AGY7
0	0.0		gi|553900615|gb|AGY7
0	0.0		gi|553899304|gb|AGY7
0	0.0		gi|553898332|gb|AGY7
0	0.0228		gi|553895269|gb|AGY6
0	0.0		gi|553900377|gb|AGY7
0	0.0075		gi|553899690|gb|AGY7
0	0.0		gi|553895973|gb|AGY6
0	0.0		gi|553898331|gb|AGY7
0	0.0376		gi|553895567|gb|AGY6
0	0.0		gi|553899248|gb|AGY7
0	0.0		gi|553899265|gb|AGY7
0	0.0075		gi|553895462|gb|AGY6
0	0.0074		gi|553898392|gb|AGY7
0	0.0076		gi|553895598|gb|AGY6
1	0.9177		gi|553898559|gb|AGY7
0	0.0074		gi|553896638|gb|AGY7
0	0.0297		gi|553898059|gb|AGY7
0	0.0452		gi|553895980|gb|AGY6
0	0.0074		gi|553897038|gb|AGY7
0	0.0		gi|553897173|gb|AGY7
0	0.0		gi|553900606|gb|AGY7
0	0.0		gi|553898903|gb|AGY7
0	0.0		gi|553895058|gb|AGY6
0	0.0		gi|553897441|gb|AGY7
0	0.0		gi|553898395|gb|AGY7
0	0.0074		gi|553897422|gb|AGY7
0	0.0		gi|553897092|gb|AGY7
0	0.0		gi|553895692|gb|AGY6
0	0.0		gi|553896056|gb|AGY6
0	0.0		gi|553899764|gb|AGY7
0	0.0297		gi|553899967|gb|AGY7
0	0.0		gi|553896140|gb|AGY6
0	0.0		gi|553895752|gb|AGY6
0	0.0		gi|553899233|gb|AGY7
0	0.0074		gi|553896457|gb|AGY6
0	0.0		gi|553897218|gb|AGY7
0	0.0074		gi|553896973|gb|AGY7
0	0.0076		gi|553897192|gb|AGY7
0	0.0		gi|553896769|gb|AGY7
0	0.0074		gi|553900487|gb|AGY7
0	0.0		gi|553898655|gb|AGY7
0	0.0		gi|553898377|gb|AGY7
0	0.0		gi|553898980|gb|AGY7
0	0.0		gi|553899504|gb|AGY7
0	0.0076		gi|553900226|gb|AGY7
0	0.0		gi|553899223|gb|AGY7
0	0.0		gi|553898153|gb|AGY7
0	0.0		gi|553895556|gb|AGY6
0	0.0		gi|553899586|gb|AGY7
0	0.0		gi|553897125|gb|AGY7
0	0.0074		gi|553896026|gb|AGY6
0	0.0		gi|553895089|gb|AGY6
0	0.0		gi|553897910|gb|AGY7
0	0.0		gi|553896986|gb|AGY7
0	0.0		gi|553895787|gb|AGY6
0	0.13		gi|553896195|gb|AGY6
0	0.0075		gi|553898685|gb|AGY7
0	0.0		gi|553895555|gb|AGY6
0	0.0		gi|553898035|gb|AGY7
0	0.0		gi|553899092|gb|AGY7
0	0.0		gi|553898199|gb|AGY7
0	0.0228		gi|553897606|gb|AGY7
0	0.0302		gi|553899561|gb|AGY7
1	0.728		gi|553895702|gb|AGY6
0	0.0153		gi|553900202|gb|AGY7
0	0.0151		gi|553900286|gb|AGY7
1	0.7129		gi|553899860|gb|AGY7
0	0.0		gi|553897939|gb|AGY7
0	0.0		gi|553896701|gb|AGY7
0	0.0		gi|553896173|gb|AGY6
0	0.0		gi|553900374|gb|AGY7
0	0.0		gi|553897213|gb|AGY7
0	0.0074		gi|553897851|gb|AGY7
0	0.0		gi|553899500|gb|AGY7
0	0.0		gi|553899083|gb|AGY7
0	0.0		gi|553899903|gb|AGY7
0	0.0		gi|553895853|gb|AGY6
0	0.0		gi|553899926|gb|AGY7
0	0.0		gi|553899841|gb|AGY7
0	0.0074		gi|553898127|gb|AGY7
0	0.0		gi|553896091|gb|AGY6
0	0.0		gi|553896441|gb|AGY6
0	0.0694		gi|553896861|gb|AGY7
0	0.0		gi|553900439|gb|AGY7
0	0.0		gi|553900322|gb|AGY7
0	0.0074		gi|553896372|gb|AGY6
0	0.0		gi|553898549|gb|AGY7
0	0.0		gi|553896312|gb|AGY6
0	0.0		gi|553899772|gb|AGY7
0	0.0		gi|553900267|gb|AGY7
0	0.0		gi|553897053|gb|AGY7
0	0.0		gi|553899292|gb|AGY7
0	0.0074		gi|553898308|gb|AGY7
0	0.0		gi|553897578|gb|AGY7
0	0.0		gi|553897987|gb|AGY7
0	0.0		gi|553895322|gb|AGY6
0	0.0074		gi|553896237|gb|AGY6
0	0.0		gi|553896490|gb|AGY7
0	0.0149		gi|553900527|gb|AGY7
0	0.0		gi|553895592|gb|AGY6
0	0.0		gi|553895530|gb|AGY6
0	0.0		gi|553897802|gb|AGY7
0	0.0		gi|553898083|gb|AGY7
0	0.0		gi|553897511|gb|AGY7
0	0.0074		gi|553896704|gb|AGY7
0	0.0		gi|553897777|gb|AGY7
0	0.0		gi|553897189|gb|AGY7
0	0.0149		gi|553898745|gb|AGY7
0	0.0		gi|553898158|gb|AGY7
0	0.0074		gi|553897347|gb|AGY7
0	0.0074		gi|553897893|gb|AGY7
0	0.0		gi|553899299|gb|AGY7
0	0.0076		gi|553898695|gb|AGY7
0	0.0		gi|553895036|gb|AGY6
0	0.0		gi|553897682|gb|AGY7
0	0.0		gi|553898381|gb|AGY7
0	0.0		gi|553897284|gb|AGY7
0	0.0		gi|553898408|gb|AGY7
0	0.0		gi|553899011|gb|AGY7
0	0.0		gi|553900630|gb|AGY7
0	0.0074		gi|553898869|gb|AGY7
0	0.0		gi|553898810|gb|AGY7
0	0.0075		gi|553896414|gb|AGY6
0	0.0		gi|553895874|gb|AGY6
0	0.0		gi|553899229|gb|AGY7
0	0.0		gi|553899698|gb|AGY7
0	0.0		gi|553900500|gb|AGY7
0	0.0		gi|553895989|gb|AGY6
0	0.0		gi|553895063|gb|AGY6
0	0.0		gi|553898102|gb|AGY7
0	0.0		gi|553898350|gb|AGY7
0	0.0		gi|553895439|gb|AGY6
0	0.0		gi|553896569|gb|AGY7
0	0.0		gi|553900515|gb|AGY7
0	0.0148		gi|553898759|gb|AGY7
0	0.0		gi|553899198|gb|AGY7
0	0.0		gi|553897723|gb|AGY7
0	0.0074		gi|553895303|gb|AGY6
0	0.0		gi|553897878|gb|AGY7
0	0.0		gi|553897455|gb|AGY7
0	0.0151		gi|553899733|gb|AGY7
0	0.0075		gi|553900039|gb|AGY7
0	0.0		gi|553899143|gb|AGY7
0	0.0		gi|553897259|gb|AGY7
0	0.0		gi|553899829|gb|AGY7
0	0.0074		gi|553895703|gb|AGY6
0	0.0		gi|553899590|gb|AGY7
0	0.0		gi|553897363|gb|AGY7
0	0.0074		gi|553899533|gb|AGY7
0	0.0074		gi|553899680|gb|AGY7
0	0.0		gi|553896632|gb|AGY7
0	0.0		gi|553900586|gb|AGY7
0	0.0		gi|553896644|gb|AGY7
0	0.0		gi|553895208|gb|AGY6
0	0.0		gi|553899728|gb|AGY7
0	0.0		gi|553895526|gb|AGY6
0	0.0		gi|553898094|gb|AGY7
0	0.0		gi|553899735|gb|AGY7
0	0.0075		gi|553899026|gb|AGY7
0	0.0		gi|553899619|gb|AGY7
0	0.0074		gi|553896792|gb|AGY7
0	0.0		gi|553896230|gb|AGY6
0	0.0		gi|553899711|gb|AGY7
1	0.9101		gi|553897201|gb|AGY7
1	0.9028		gi|553900368|gb|AGY7
0	0.03		gi|553896863|gb|AGY7
0	0.0077		gi|553900128|gb|AGY7
0	0.0		gi|553899086|gb|AGY7
0	0.0		gi|553899831|gb|AGY7
0	0.0		gi|553899908|gb|AGY7
1	0.8116		gi|553899142|gb|AGY7
0	0.0152		gi|553898208|gb|AGY7
0	0.0223		gi|553897574|gb|AGY7
0	0.0921		gi|553896948|gb|AGY7
0	0.0		gi|553896309|gb|AGY6
0	0.0		gi|553900095|gb|AGY7
0	0.0		gi|553897358|gb|AGY7
0	0.0		gi|553897952|gb|AGY7
0	0.0149		gi|553896384|gb|AGY6
0	0.0		gi|553898920|gb|AGY7
0	0.0074		gi|553897296|gb|AGY7
0	0.0		gi|553896072|gb|AGY6
0	0.0		gi|553897505|gb|AGY7
0	0.0		gi|553896113|gb|AGY6
0	0.0		gi|553898376|gb|AGY7
0	0.0		gi|553900064|gb|AGY7
0	0.0		gi|553899863|gb|AGY7
0	0.0074		gi|553895695|gb|AGY6
0	0.0076		gi|553895134|gb|AGY6
0	0.0		gi|553898883|gb|AGY7
0	0.0153		gi|553895665|gb|AGY6
0	0.0077		gi|553900352|gb|AGY7
0	0.0		gi|553900294|gb|AGY7
0	0.0		gi|553897168|gb|AGY7
0	0.0		gi|553899451|gb|AGY7
0	0.0		gi|553896696|gb|AGY7
0	0.0074		gi|553897568|gb|AGY7
0	0.0		gi|553895333|gb|AGY6
0	0.0		gi|553899339|gb|AGY7
0	0.0		gi|553896873|gb|AGY7
0	0.0074		gi|553900626|gb|AGY7
0	0.0		gi|553898164|gb|AGY7
0	0.0074		gi|553898089|gb|AGY7
0	0.0		gi|553900289|gb|AGY7
0	0.0		gi|553900152|gb|AGY7
0	0.0		gi|553897772|gb|AGY7
0	0.0074		gi|553896388|gb|AGY6
0	0.0		gi|553899531|gb|AGY7
0	0.0		gi|553895325|gb|AGY6
0	0.0		gi|553896677|gb|AGY7
0	0.0075		gi|553895041|gb|AGY6
0	0.0842		gi|553898480|gb|AGY7
0	0.0074		gi|553899742|gb|AGY7
0	0.0		gi|553898175|gb|AGY7
0	0.0		gi|553900321|gb|AGY7
0	0.0		gi|553900007|gb|AGY7
0	0.0		gi|553896589|gb|AGY7
0	0.0		gi|553897583|gb|AGY7
0	0.0		gi|553897647|gb|AGY7
0	0.0		gi|553896158|gb|AGY6
0	0.0		gi|553895081|gb|AGY6
0	0.0768		gi|553897492|gb|AGY7
0	0.0		gi|553896633|gb|AGY7
0	0.0		gi|553899354|gb|AGY7
0	0.0		gi|553895720|gb|AGY6
0	0.0074		gi|553900169|gb|AGY7
0	0.0		gi|553896590|gb|AGY7
0	0.0768		gi|553899414|gb|AGY7
0	0.0		gi|553896598|gb|AGY7
0	0.0		gi|553900327|gb|AGY7
0	0.0076		gi|553898333|gb|AGY7
0	0.0		gi|553895213|gb|AGY6
0	0.0074		gi|553898242|gb|AGY7
0	0.0		gi|553897651|gb|AGY7
0	0.0		gi|553897607|gb|AGY7
0	0.0		gi|553896050|gb|AGY6
0	0.0		gi|553900490|gb|AGY7
0	0.0		gi|553896451|gb|AGY6
0	0.0		gi|553898383|gb|AGY7
0	0.0		gi|553895968|gb|AGY6
0	0.0075		gi|553896506|gb|AGY7
0	0.0		gi|553898793|gb|AGY7
0	0.0		gi|553897040|gb|AGY7
0	0.0		gi|553900167|gb|AGY7
0	0.0		gi|553898931|gb|AGY7
0	0.0		gi|553899743|gb|AGY7
0	0.0		gi|553896298|gb|AGY6
0	0.0		gi|553900622|gb|AGY7
0	0.0		gi|553900053|gb|AGY7
0	0.0		gi|553897909|gb|AGY7
0	0.0		gi|553900512|gb|AGY7
0	0.0		gi|553899813|gb|AGY7
0	0.0		gi|553896226|gb|AGY6
0	0.0		gi|553898991|gb|AGY7
0	0.0		gi|553896852|gb|AGY7
0	0.0		gi|553898071|gb|AGY7
0	0.0		gi|553897171|gb|AGY7
0	0.0		gi|553898999|gb|AGY7
0	0.0		gi|553897266|gb|AGY7
0	0.0075		gi|553899580|gb|AGY7
0	0.0		gi|553898239|gb|AGY7
0	0.0		gi|553898985|gb|AGY7
0	0.0		gi|553900462|gb|AGY7
0	0.0		gi|553899290|gb|AGY7
0	0.0		gi|553897307|gb|AGY7
0	0.0		gi|553898527|gb|AGY7
0	0.0		gi|553895475|gb|AGY6
0	0.0		gi|553895636|gb|AGY6
0	0.0		gi|553898150|gb|AGY7
0	0.0		gi|553898504|gb|AGY7
0	0.0		gi|553896429|gb|AGY6
0	0.0		gi|553899696|gb|AGY7
0	0.0		gi|553895591|gb|AGY6
0	0.0		gi|553897688|gb|AGY7
0	0.0		gi|553900117|gb|AGY7
0	0.0		gi|553897003|gb|AGY7
0	0.0077		gi|553895875|gb|AGY6
0	0.0		gi|553900660|gb|AGY7
0	0.0		gi|553895917|gb|AGY6
0	0.0074		gi|553899699|gb|AGY7
0	0.0		gi|553896202|gb|AGY6
0	0.0		gi|553895832|gb|AGY6
0	0.0075		gi|553897184|gb|AGY7
0	0.015		gi|553900192|gb|AGY7
0	0.0074		gi|553896796|gb|AGY7
0	0.0075		gi|553900652|gb|AGY7
0	0.0		gi|553900223|gb|AGY7
0	0.0446		gi|553900573|gb|AGY7
0	0.0075		gi|553899055|gb|AGY7
0	0.0		gi|553898847|gb|AGY7
0	0.0224		gi|553900067|gb|AGY7
0	0.0075		gi|553895958|gb|AGY6
0	0.0076		gi|553898853|gb|AGY7
0	0.0		gi|553898849|gb|AGY7
0	0.0		gi|553896063|gb|AGY6
